Transcript	logFC	AveExpr	t	P.Value	adj.P.Val	B	associated.gene
PB.3.1496	-1.62259659526916	1.00753043553831	-1.41693235180465	0.15656378785644	0.683896418900218	-4.4460213677372	NA
PB.3.2878	-1.48349003765922	1.4037710607186	-1.41193660742859	0.158029636998357	0.683896418900218	-4.4446008171451	NA
PB.3.2786	1.01997505200657	2.74250684874743	1.40958552582811	0.158723078064012	0.683896418900218	-4.47156290727515	NA
PB.3.2726	1.32896316441407	1.93264036507358	1.4095119676626	0.15874481082747	0.683896418900218	-4.4453560203809	NA
PB.3.2679	-1.40567474410158	1.58801245926015	-1.40830401729431	0.159102022184866	0.683896418900218	-4.44592281850358	NA
PB.2.334	1.45104506397688	1.65089715100914	1.4082804672603	0.159108992369646	0.683896418900218	-4.44644526363882	NA
PB.3.1824	-1.01664872680006	2.59544929510866	-1.39987048314873	0.161612931973211	0.683896418900218	-4.47964226177335	NA
PB.3.1378	-1.70323052890579	0.30569170502391	-1.39676822313377	0.162544056822213	0.683896418900218	-4.46203808058169	NA
PB.3.2677	-1.70323052890579	0.30569170502391	-1.39676822313377	0.162544056822213	0.683896418900218	-4.46203808058169	NA
PB.2.536	-1.43824538645963	1.49736993941397	-1.39406157032049	0.163359744491845	0.683896418900218	-4.45584713174357	NA
PB.2.306	0.917767672729461	3.12747550154559	1.39136052515803	0.164176815665753	0.683896418900218	-4.50956237117698	NA
PB.3.2751	0.913467002305032	3.15470909443388	1.39018605167947	0.16453305524853	0.683896418900218	-4.51171776080349	NA
PB.3.215	0.630700615293344	5.22299299231497	1.38168518923854	0.167128904650096	0.683896418900218	-4.6687200238633	NA
PB.3.1840	-0.842790964228409	3.40837078842498	-1.37784623142508	0.168311220867896	0.683896418900218	-4.54523454820981	NA
PB.2.294	0.487289631467296	7.85619409077723	1.37406705632522	0.169481248843501	0.683896418900218	-4.83297069142174	NA
PB.3.2163	-0.695511893542738	4.43976742356025	-1.37102989535449	0.17042596360655	0.683896418900218	-4.62732669756633	NA
PB.3.488	-0.833301774453212	3.4382323183307	-1.3700357885694	0.170736038217909	0.683896418900218	-4.55482437296109	NA
PB.3.1794	-1.36365935737466	1.58801245926015	-1.36621004202444	0.171933281743563	0.683896418900218	-4.47435538336944	NA
PB.3.1947	-1.36365935737466	1.58801245926015	-1.36621004202444	0.171933281743563	0.683896418900218	-4.47435538336944	NA
PB.3.615	-1.36365935737466	1.58801245926015	-1.36621004202444	0.171933281743563	0.683896418900218	-4.47435538336944	NA
PB.3.72	-1.36365935737466	1.58801245926015	-1.36621004202444	0.171933281743563	0.683896418900218	-4.47435538336944	NA
PB.3.1797	-0.642572525543953	4.93857229048017	-1.36118067064625	0.17351673841247	0.683896418900218	-4.67381072327597	NA
PB.2.218	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.2.271	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.2.302	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.2.377	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.2.40	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.2.436	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.2.544	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.2.630	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.103	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1034	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1061	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.12	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1238	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1250	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1290	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1407	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1421	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1467	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1475	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.1691	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2113	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2333	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2386	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2428	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2429	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2453	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2500	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2506	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.258	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2584	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2585	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2601	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.266	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.270	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2725	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2764	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.281	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2871	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.2930	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.32	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.347	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.399	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.497	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.564	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.576	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.580	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.770	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.780	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.782	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.789	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.964	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.3.981	1.58176482744571	0.489933103565462	1.35781660229681	0.174581955971439	0.683896418900218	-4.48094021698463	NA
PB.2.611	0.422209307749259	9.32941253252623	1.35734465183671	0.174731786806209	0.683896418900218	-4.94788068960577	NA
PB.3.1329	-1.22287321501755	1.89361056459426	-1.35678900060717	0.174908313298167	0.683896418900218	-4.48599476832317	NA
PB.3.1639	0.708690339994345	4.34190770533579	1.35563699124286	0.175274722704125	0.683896418900218	-4.62979770320876	NA
PB.3.1116	0.934332902334032	2.92990514937092	1.34989883213171	0.177108345066405	0.683896418900218	-4.53528011932923	NA
PB.3.458	0.608365290588807	5.29354810409284	1.34471138392735	0.178778256294413	0.683896418900218	-4.71497384002796	NA
PB.3.1222	-1.41146250369909	1.4037710607186	-1.34338318990677	0.179207698172213	0.683896418900218	-4.48816956580091	NA
PB.2.490	0.685726349260226	4.47150131030519	1.34068588143803	0.180082173117911	0.683896418900218	-4.65571677098698	NA
PB.3.15	0.970280776870195	2.76140079239911	1.33816189034377	0.180903326769114	0.683896418900218	-4.53423832861794	NA
PB.3.1217	-1.46887395874664	1.28241435392604	-1.33743618783225	0.181139940319818	0.683896418900218	-4.49150849159572	NA
PB.2.462	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.2.93	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.1021	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.1352	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.1480	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.154	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.1775	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.2124	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.2131	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.2794	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.439	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.664	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.992	-1.57543606980415	0.886173728745751	-1.33718973001915	0.181220349546892	0.683896418900218	-4.49262359238203	NA
PB.3.310	1.3398022417423	1.6603891135589	1.3365657327132	0.181424053150048	0.683896418900218	-4.49369132117932	NA
PB.2.159	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.202	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.203	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.211	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.249	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.270	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.272	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.35	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.36	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.483	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.484	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.2.61	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.1062	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.1206	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.1527	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.165	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.1669	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.1716	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2009	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2224	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2251	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.234	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2502	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2511	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2635	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.264	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2647	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2690	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2706	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2773	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2833	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2867	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2997	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.380	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.419	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.495	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.533	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.608	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.617	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.670	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.684	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.690	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.706	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.713	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.721	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.788	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.927	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.970	1.55321827713159	0.489933103565462	1.33331170796469	0.182489083024347	0.683896418900218	-4.49447894794483	NA
PB.3.2716	-1.46651632959902	1.25465652582885	-1.32765356988515	0.184352000061497	0.683896418900218	-4.49721281047772	NA
PB.3.1655	0.759430492030022	3.81095838506473	1.3213749266611	0.186435657324387	0.683896418900218	-4.62375865511892	NA
PB.2.17	-1.55665487883085	0.886173728745751	-1.32124873681201	0.186477712939327	0.683896418900218	-4.50120822295923	NA
PB.2.241	-1.55665487883085	0.886173728745751	-1.32124873681201	0.186477712939327	0.683896418900218	-4.50120822295923	NA
PB.2.466	-1.55665487883085	0.886173728745751	-1.32124873681201	0.186477712939327	0.683896418900218	-4.50120822295923	NA
PB.3.1007	-1.55665487883085	0.886173728745751	-1.32124873681201	0.186477712939327	0.683896418900218	-4.50120822295923	NA
PB.3.2924	-1.55665487883085	0.886173728745751	-1.32124873681201	0.186477712939327	0.683896418900218	-4.50120822295923	NA
PB.3.667	-1.55665487883085	0.886173728745751	-1.32124873681201	0.186477712939327	0.683896418900218	-4.50120822295923	NA
PB.3.732	-1.55665487883085	0.886173728745751	-1.32124873681201	0.186477712939327	0.683896418900218	-4.50120822295923	NA
PB.3.829	-1.55665487883085	0.886173728745751	-1.32124873681201	0.186477712939327	0.683896418900218	-4.50120822295923	NA
PB.3.2851	-1.27064194402931	1.6603891135589	-1.30807342633149	0.190907358879989	0.683896418900218	-4.51399878108994	NA
PB.2.373	1.23643376238816	1.89065420574507	1.30527904267306	0.191856730980708	0.683896418900218	-4.51786174302461	NA
PB.2.504	0.594377086891219	5.22509452053423	1.30254927397964	0.192787499812521	0.683896418900218	-4.75593990948649	NA
PB.3.1998	-1.56897899822322	0.774308984502945	-1.29373513461229	0.195815512191412	0.683896418900218	-4.51586572811319	NA
PB.3.2936	-1.56897899822322	0.774308984502945	-1.29373513461229	0.195815512191412	0.683896418900218	-4.51586572811319	NA
PB.2.131	-0.410609522592777	9.10253681818083	-1.29289647151715	0.196105433342285	0.683896418900218	-5.00950973337631	NA
PB.3.500	1.52931181094179	0.438320384198605	1.29269495561151	0.196175143123003	0.683896418900218	-4.516320621944	NA
PB.2.528	0.762200263651931	3.66235617439223	1.29130958527616	0.196654871688424	0.683896418900218	-4.64188590727388	NA
PB.3.299	0.37854405803277	9.93407270811292	1.28969678099966	0.197214438468685	0.683896418900218	-5.07427683044332	NA
PB.3.364	1.09934508406671	2.21964891288411	1.28954032658526	0.197268782720176	0.683896418900218	-4.54166941158416	NA
PB.3.409	0.585412242173936	5.25455952007319	1.28840122575188	0.197664778575269	0.683896418900218	-4.77342017467022	NA
PB.3.1733	1.41206210625286	1.19177183407986	1.28588114397985	0.198542924108775	0.683896418900218	-4.52122556500607	NA
PB.3.1962	1.41206210625286	1.19177183407986	1.28588114397985	0.198542924108775	0.683896418900218	-4.52122556500607	NA
PB.3.279	1.41206210625286	1.19177183407986	1.28588114397985	0.198542924108775	0.683896418900218	-4.52122556500607	NA
PB.3.2849	1.41206210625286	1.19177183407986	1.28588114397985	0.198542924108775	0.683896418900218	-4.52122556500607	NA
PB.3.50	1.41206210625286	1.19177183407986	1.28588114397985	0.198542924108775	0.683896418900218	-4.52122556500607	NA
PB.3.2736	-1.30824767634735	1.49441358056478	-1.28544085790821	0.198696638162443	0.683896418900218	-4.52514329923568	NA
PB.3.2989	0.411167471112167	9.02235638145427	1.28415056689008	0.19914760980565	0.683896418900218	-5.01351601679134	NA
PB.2.119	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.223	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.224	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.226	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.232	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.245	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.313	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.400	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.415	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.430	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.440	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.465	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.476	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.492	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.548	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.62	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.639	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.2.74	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1014	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1016	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1046	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1056	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1059	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1066	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1077	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1088	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1124	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1126	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1187	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1189	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1190	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1216	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1236	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1239	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1248	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.126	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1261	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1273	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1283	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1286	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1300	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1320	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1326	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1346	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1391	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1404	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1419	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1429	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1459	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1518	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1535	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1592	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1620	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1635	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.1673	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.174	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
PB.3.178	-1.64577672716538	0.0936924783851727	-1.28303864981063	0.199536837514416	0.683896418900218	-4.52175885435926	NA
